site_code,year,month,day,hour,minute,second,datetime,time_decimal,air_sample_container_id,value,latitude,longitude,altitude,elevation,intake_height,method,event_number,instrument,analysis_datetime,qcflag
BAO,2008,3,27,19,6,43,2008-03-27T19:06:43Z,2008.237148,3090-04,391.71,40.05,-105.004,1884,1578.7,305.3,C,252005,L3,2008-04-04 8:00:00,...
BAO,2008,3,27,19,16,34,2008-03-27T19:16:34Z,2008.237167,3090-05,391.73,40.05,-105.004,1884,1578.7,305.3,C,252006,L3,2008-04-04 8:15:00,...
BAO,2008,3,28,19,6,52,2008-03-28T19:06:52Z,2008.239881,3090-06,393.4,40.05,-105.004,1884,1578.7,305.3,C,252007,L3,2008-04-04 8:30:00,...
BAO,2008,3,28,19,16,54,2008-03-28T19:16:54Z,2008.2399,3090-07,393.33,40.05,-105.004,1884,1578.7,305.3,C,252008,L3,2008-04-04 8:45:00,...
BAO,2008,3,29,19,9,9,2008-03-29T19:09:09Z,2008.242618,3090-08,389.18,40.05,-105.004,1884,1578.7,305.3,C,252009,L3,2008-04-04 9:00:00,...
BAO,2008,3,29,19,21,30,2008-03-29T19:21:30Z,2008.242641,3090-09,388.95,40.05,-105.004,1884,1578.7,305.3,C,252010,L3,2008-04-04 9:14:00,...
BAO,2008,3,30,19,6,3,2008-03-30T19:06:03Z,2008.245344,3090-10,393.44,40.05,-105.004,1884,1578.7,305.3,C,252011,L3,2008-04-04 9:29:00,...
BAO,2008,3,30,19,16,5,2008-03-30T19:16:05Z,2008.245363,3090-11,393.12,40.05,-105.004,1884,1578.7,305.3,C,252012,L3,2008-04-04 9:44:00,...
BAO,2008,3,31,18,6,52,2008-03-31T18:06:52Z,2008.247964,3090-12,395.55,40.05,-105.004,1884,1578.7,305.3,C,252013,L3,2008-04-04 9:59:00,.S.
BAO,2008,4,1,18,54,3,2008-04-01T18:54:03Z,2008.250786,3128-01,394.02,40.05,-105.004,1884,1578.7,305.3,C,252502,L3,2008-04-11 1:08:00,.S.
BAO,2008,4,2,18,7,10,2008-04-02T18:07:10Z,2008.253429,3128-02,399.82,40.05,-105.004,1884,1578.7,305.3,C,252503,L3,2008-04-11 1:22:00,.S.
BAO,2008,4,3,18,6,56,2008-04-03T18:06:56Z,2008.256161,3128-03,393,40.05,-105.004,1884,1578.7,305.3,C,252504,L3,2008-04-11 1:37:00,.S.
BAO,2008,4,3,18,16,52,2008-04-03T18:16:52Z,2008.25618,3128-04,392.72,40.05,-105.004,1884,1578.7,305.3,C,252505,L3,2008-04-11 1:52:00,.S.
BAO,2008,4,4,18,7,3,2008-04-04T18:07:03Z,2008.258893,3128-05,394.31,40.05,-105.004,1884,1578.7,305.3,C,252506,L3,2008-04-11 2:07:00,.S.
BAO,2008,4,4,18,17,6,2008-04-04T18:17:06Z,2008.258912,3128-06,394.6,40.05,-105.004,1884,1578.7,305.3,C,252507,L3,2008-04-11 2:21:00,.S.
BAO,2008,4,5,18,9,21,2008-04-05T18:09:21Z,2008.26163,3128-07,389.14,40.05,-105.004,1884,1578.7,305.3,C,252508,L3,2008-04-11 2:36:00,.S.
BAO,2008,4,5,18,21,45,2008-04-05T18:21:45Z,2008.261653,3128-08,389.12,40.05,-105.004,1884,1578.7,305.3,C,252509,L3,2008-04-11 2:51:00,.S.
BAO,2008,4,6,18,7,0,2008-04-06T18:07:00Z,2008.264358,3128-09,392.22,40.05,-105.004,1884,1578.7,305.3,C,252510,L3,2008-04-11 3:06:00,.S.
BAO,2008,4,6,18,17,6,2008-04-06T18:17:06Z,2008.264377,3128-10,392.24,40.05,-105.004,1884,1578.7,305.3,C,252511,L3,2008-04-11 3:21:00,.S.
BAO,2008,4,7,18,6,57,2008-04-07T18:06:57Z,2008.26709,3128-11,392.88,40.05,-105.004,1884,1578.7,305.3,C,252512,L3,2008-04-11 3:35:00,.S.
BAO,2008,4,7,18,16,59,2008-04-07T18:16:59Z,2008.267109,3128-12,392.9,40.05,-105.004,1884,1578.7,305.3,C,252513,L3,2008-04-11 3:50:00,.S.
BAO,2008,4,8,19,56,15,2008-04-08T19:56:15Z,2008.270029,3051-01,392.54,40.05,-105.004,1884,1578.7,305.3,C,252750,L3,2008-04-17 15:48:00,...
BAO,2008,4,9,18,8,16,2008-04-09T18:08:16Z,2008.272557,3051-02,394.94,40.05,-105.004,1884,1578.7,305.3,C,252751,L3,2008-04-17 16:03:00,.S.
BAO,2008,4,10,18,6,9,2008-04-10T18:06:09Z,2008.275285,3051-03,396,40.05,-105.004,1884,1578.7,305.3,C,252752,L3,2008-04-17 16:18:00,.S.
BAO,2008,4,10,18,16,12,2008-04-10T18:16:12Z,2008.275304,3051-04,395.67,40.05,-105.004,1884,1578.7,305.3,C,252753,L3,2008-04-17 16:33:00,.S.
BAO,2008,4,11,18,5,46,2008-04-11T18:05:46Z,2008.278016,3051-05,391.34,40.05,-105.004,1884,1578.7,305.3,C,252754,L3,2008-04-17 16:47:00,.S.
BAO,2008,4,11,18,15,42,2008-04-11T18:15:42Z,2008.278035,3051-06,391.41,40.05,-105.004,1884,1578.7,305.3,C,252755,L3,2008-04-17 17:02:00,.S.
BAO,2008,4,12,18,6,23,2008-04-12T18:06:23Z,2008.28075,3051-07,391.67,40.05,-105.004,1884,1578.7,305.3,C,252756,L3,2008-04-17 17:17:00,.S.
BAO,2008,4,12,18,16,22,2008-04-12T18:16:22Z,2008.280769,3051-08,391.71,40.05,-105.004,1884,1578.7,305.3,C,252757,L3,2008-04-17 17:32:00,.S.
BAO,2008,4,13,18,5,56,2008-04-13T18:05:56Z,2008.283481,3051-09,396.9,40.05,-105.004,1884,1578.7,305.3,C,252758,L3,2008-04-17 17:47:00,.S.
BAO,2008,4,13,18,15,54,2008-04-13T18:15:54Z,2008.2835,3051-10,396.96,40.05,-105.004,1884,1578.7,305.3,C,252759,L3,2008-04-17 18:01:00,.S.
